Source,Target,Weight
127972080,125162374,1
127972080,125169410,1
127972080,113521852,1
127972080,127969148,1
127972080,38705434,1
127972080,55006622,1
127972080,127368990,1
127972080,40965448,1
127972080,131895882,1
127972080,122583618,1
127972080,221150010,1
127972080,3317184,1
127972080,150847996,1
127972080,177455338,1
127972080,185226482,1
127972080,127650468,1
127972080,32968888,1
127972080,102234504,1
127972080,78011900,1
127972080,197004934,1
127972080,41449588,1
127972080,128952122,1
127972080,28639758,1
127972080,97579472,1
127972080,76039808,1
127972080,140899768,1
127972080,40919428,1
127972080,93596442,1
127972080,39287026,1
127972080,73951578,1
127972080,60467560,1
127972080,17318002,1
127972080,154495048,1
127972080,97419428,1
127972080,77171462,1
127972080,185309802,1
127972080,139961544,1
127972080,228557776,1
127972080,123883490,1
127972080,105273094,1
127972080,190220658,1
127972080,102294458,1
127972080,69811088,1
127972080,123300566,1
127972080,123886600,1
127972080,146091342,1
127972080,121514782,1
127972080,188235732,1
127972080,153974628,1
127972080,119120428,1
127972080,219200706,1
127972080,109749590,1
45685500,26388092,1
45685500,125167952,1
45685500,39221106,1
45685500,125170836,1
45685500,127969148,1
45685500,25316524,1
45685500,44294980,1
45685500,38705434,1
45685500,55006622,1
45685500,127368990,1
45685500,40965448,1
45685500,131895882,1
45685500,122583618,1
45685500,221150010,1
45685500,3317184,1
45685500,113521852,1
45685500,76365532,1
45685500,150847996,1
45685500,177455338,1
45685500,185226482,1
45685500,127650468,1
45685500,32968888,1
45685500,154804342,1
45685500,102234504,1
45685500,78011900,1
45685500,197004934,1
45685500,41449588,1
45685500,128952122,1
45685500,22978702,1
45685500,28639758,1
45685500,97579472,1
45685500,76039808,1
45685500,125169410,1
45685500,140899768,1
45685500,40919428,1
45685500,93596442,1
45685500,39287026,1
45685500,73951578,1
45685500,60467560,1
45685500,17318002,1
45685500,82438982,1
45685500,103005788,1
45685500,166767494,1
45685500,57600690,1
45685500,154495048,1
45685500,125162374,1
45685500,97419428,1
45685500,76606644,1
45685500,73257528,1
45685500,77171462,1
45685500,185309802,1
45685500,139961544,1
45685500,228557776,1
45685500,123883490,1
45685500,103015162,1
45685500,75118996,1
45685500,105273094,1
45685500,190220658,1
45685500,102294458,1
45685500,157429830,1
45685500,61689536,1
45685500,69811088,1
45685500,130650908,1
45685500,123300566,1
45685500,88510222,1
45685500,123886600,1
45685500,146091342,1
45685500,153496484,1
45685500,103854244,1
45685500,121514782,1
45685500,188235732,1
45685500,153974628,1
45685500,160161796,1
45685500,90994546,1
45685500,119120428,1
45685500,92529440,1
45685500,219200706,1
45685500,120589254,1
45685500,109749590,1
45685500,60168420,1
45685500,183366718,1
45685500,127918770,1
45685500,54966514,1
26388092,125167952,1
26388092,39221106,1
26388092,125170836,1
26388092,97419428,1
26388092,88510222,1
26388092,55006622,1
26388092,125162374,1
26388092,127368990,1
26388092,113521852,1
26388092,41449588,1
26388092,127650468,1
26388092,22978702,1
26388092,127969148,1
26388092,25316524,1
26388092,44294980,1
26388092,38705434,1
26388092,40965448,1
26388092,131895882,1
26388092,122583618,1
26388092,221150010,1
26388092,3317184,1
26388092,76365532,1
26388092,150847996,1
26388092,177455338,1
26388092,185226482,1
26388092,32968888,1
26388092,154804342,1
26388092,102234504,1
26388092,78011900,1
26388092,197004934,1
26388092,128952122,1
26388092,28639758,1
26388092,97579472,1
26388092,76039808,1
26388092,125169410,1
26388092,140899768,1
26388092,40919428,1
26388092,93596442,1
26388092,39287026,1
26388092,73951578,1
26388092,60467560,1
26388092,17318002,1
26388092,82438982,1
26388092,103005788,1
26388092,166767494,1
26388092,57600690,1
26388092,154495048,1
26388092,76606644,1
26388092,73257528,1
26388092,77171462,1
26388092,185309802,1
26388092,139961544,1
26388092,228557776,1
26388092,123883490,1
26388092,103015162,1
26388092,75118996,1
26388092,105273094,1
26388092,190220658,1
26388092,102294458,1
26388092,157429830,1
26388092,61689536,1
26388092,69811088,1
26388092,130650908,1
26388092,123300566,1
26388092,123886600,1
26388092,146091342,1
26388092,153496484,1
26388092,103854244,1
26388092,121514782,1
26388092,188235732,1
26388092,153974628,1
26388092,160161796,1
26388092,90994546,1
26388092,119120428,1
26388092,92529440,1
26388092,219200706,1
26388092,120589254,1
26388092,109749590,1
125167952,39221106,1
125167952,125170836,1
125167952,130650908,1
125167952,125162374,1
125167952,121514782,1
125167952,125169410,1
125167952,103015162,1
125167952,219200706,1
125167952,55006622,1
125167952,69811088,1
125167952,103005788,1
125167952,25316524,1
125167952,103854244,1
125167952,153496484,1
125167952,82438982,1
125167952,157429830,1
125167952,75118996,1
125167952,61689536,1
125167952,160161796,1
125167952,22978702,1
125167952,120589254,1
125167952,57600690,1
125167952,166767494,1
125167952,76606644,1
125167952,92529440,1
125167952,154804342,1
125167952,44294980,1
125167952,88510222,1
125167952,73257528,1
125167952,90994546,1
125167952,76365532,1
125167952,127368990,1
125167952,113521852,1
125167952,97419428,1
125167952,102234504,1
125167952,127969148,1
125167952,38705434,1
125167952,40965448,1
125167952,131895882,1
125167952,122583618,1
125167952,221150010,1
125167952,3317184,1
125167952,150847996,1
125167952,177455338,1
125167952,185226482,1
125167952,127650468,1
125167952,32968888,1
125167952,78011900,1
125167952,197004934,1
125167952,41449588,1
125167952,128952122,1
125167952,28639758,1
125167952,97579472,1
125167952,76039808,1
125167952,140899768,1
125167952,40919428,1
125167952,93596442,1
125167952,39287026,1
125167952,73951578,1
125167952,60467560,1
125167952,17318002,1
125167952,154495048,1
125167952,77171462,1
125167952,185309802,1
125167952,139961544,1
125167952,228557776,1
125167952,123883490,1
125167952,105273094,1
125167952,190220658,1
125167952,102294458,1
125167952,123300566,1
125167952,123886600,1
125167952,146091342,1
125167952,188235732,1
125167952,153974628,1
125167952,119120428,1
125167952,109749590,1
39221106,125170836,1
39221106,25316524,1
39221106,103854244,1
39221106,153496484,1
39221106,82438982,1
39221106,157429830,1
39221106,75118996,1
39221106,61689536,1
39221106,130650908,1
39221106,160161796,1
39221106,103005788,1
39221106,22978702,1
39221106,103015162,1
39221106,120589254,1
39221106,57600690,1
39221106,166767494,1
39221106,76606644,1
39221106,92529440,1
39221106,154804342,1
39221106,44294980,1
39221106,88510222,1
39221106,73257528,1
39221106,90994546,1
39221106,76365532,1
39221106,28639758,1
39221106,25331844,1
39221106,51242196,1
39221106,180621420,1
39221106,40965448,1
39221106,113521852,1
39221106,97419428,1
39221106,127969148,1
39221106,38705434,1
39221106,55006622,1
39221106,127368990,1
39221106,131895882,1
39221106,122583618,1
39221106,221150010,1
39221106,3317184,1
39221106,150847996,1
39221106,177455338,1
39221106,185226482,1
39221106,127650468,1
39221106,32968888,1
39221106,102234504,1
39221106,78011900,1
39221106,197004934,1
39221106,41449588,1
39221106,128952122,1
39221106,97579472,1
39221106,76039808,1
39221106,125169410,1
39221106,140899768,1
39221106,40919428,1
39221106,93596442,1
39221106,39287026,1
39221106,73951578,1
39221106,60467560,1
39221106,17318002,1
39221106,154495048,1
39221106,125162374,1
39221106,77171462,1
39221106,185309802,1
39221106,139961544,1
39221106,228557776,1
39221106,123883490,1
39221106,105273094,1
39221106,190220658,1
39221106,102294458,1
39221106,69811088,1
39221106,123300566,1
39221106,123886600,1
39221106,146091342,1
39221106,121514782,1
39221106,188235732,1
39221106,153974628,1
39221106,119120428,1
39221106,219200706,1
39221106,109749590,1
56725948,16381610,1
8084114,90091234,1
8084114,146276820,1
40172046,76005078,1
29859726,40906202,1
185865382,75508406,1
219833250,230591472,1
219144222,195935722,1
219144222,105614416,1
9274650,71109370,1
40662978,56966912,1
40662978,41804240,1
54083154,16557788,1
209491574,204714434,1
209491574,204715924,1
209491574,204228528,1
221386664,140859422,1
102686964,81130768,1
74595144,44688432,1
31665708,17437620,1
58358280,87630478,1
58358280,6336986,1
62640160,208190112,1
62640160,233164890,1
62640160,105629224,1
24590776,9575304,1
26233444,82994394,1
34904406,12135540,1
34904406,4350266,1
34904406,28424432,1
34904406,39185702,1
34904406,21817080,1
34904406,2029332,1
34904406,47027468,1
34904406,52800456,1
34904406,7584460,1
34904406,52790866,1
34904406,5577360,1
34904406,16901832,1
34904406,13181480,1
34904406,4744270,1
34904406,34035010,1
12135540,10818150,1
12135540,7496632,1
12135540,16664036,1
63851322,42983102,1
58576448,73615154,1
9205816,78961658,1
9205816,106384978,1
9205816,16933406,1
9205816,118959898,1
9205816,34245076,1
2065580,2041470,1
194359214,102175018,1
194359214,22371544,1
194359214,12719890,1
102175018,22371544,1
102175018,12719890,1
110982802,33528048,1
5293974,36560794,1
18367780,18743688,1
18367780,29361772,1
193691744,186859118,1
19728538,48350208,1
88644848,87801634,1
88644848,168302008,1
88644848,93634454,1
87801634,168302008,1
87801634,88388368,1
101341944,94050604,1
91932682,27146592,1
34370734,59040862,1
34370734,33682280,1
20822490,11086536,1
20469098,49541614,1
31962820,25081708,1
31962820,14013586,1
31962820,67295410,1
31962820,31377376,1
25081708,14013586,1
25081708,67295410,1
14013586,67295410,1
14013586,148513050,1
222781526,196189666,1
195220566,183229104,1
7272642,63062440,1
7272642,65991596,1
21796386,41166374,1
21796386,11081930,1
62350784,59979582,1
62350784,63165800,1
59979582,63165800,1
43098788,69632840,1
17970806,13326302,1
17970806,11644018,1
17970806,158977208,1
13326302,11644018,1
13326302,158977208,1
1296418,17098040,1
46958908,31234966,1
18709330,185425720,1
18709330,15652172,1
18709330,13189466,1
18709330,18341868,1
36618388,36539292,1
38705756,49210416,1
38705756,133502650,1
38705756,66654738,1
59029664,11040140,1
59029664,175364186,1
9860044,6379924,1
9860044,80782618,1
235502732,232361700,1
180876624,96797912,1
180876624,128176186,1
180876624,232863296,1
96797912,128176186,1
14105172,105439418,1
21251652,7564444,1
21251652,15219112,1
7564444,15219112,1
10523886,62590380,1
109393550,39189746,1
15541938,69032098,1
27052606,34658986,1
91172982,92477896,1
91172982,125533816,1
110289012,116942120,1
44371156,20063900,1
233396002,47340508,1
118311006,117675056,1
79353076,3542724,1
116764270,107143964,1
19121796,56791200,1
16950376,53236228,1
16950376,135416314,1
53236228,135416314,1
53236228,80695468,1
53236228,130035022,1
53236228,70822090,1
53236228,30848768,1
53236228,28605716,1
23487020,2962208,1
23487020,18230900,1
23487020,11472774,1
23487020,219097840,1
2962208,18230900,1
2962208,11472774,1
2962208,219097840,1
61702840,10503754,1
61702840,20015980,1
17791726,80791934,1
17791726,11108662,1
2079098,50621922,1
61755074,47220302,1
61755074,97367688,1
6581536,21671634,1
105577666,102878330,1
105577666,72866364,1
102878330,72866364,1
101861996,100496686,1
101861996,101861734,1
101861996,100493846,1
100496686,101861734,1
100496686,100493846,1
101861734,100493846,1
87148234,74566938,1
87148234,47405208,1
100879816,102145440,1
30925006,56751662,1
30925006,63032208,1
30925006,7633940,1
29001606,34707126,1
29001606,117848324,1
20920084,60983648,1
23566468,20773738,1
23566468,27366260,1
20773738,27366260,1
110964428,206747984,1
110964428,113597688,1
110964428,165453376,1
16821188,114342760,1
16821188,25336266,1
111244366,216586572,1
177482572,165789388,1
134000354,10076242,1
82067428,186569688,1
82067428,104331660,1
186569688,104331660,1
98777660,45627242,1
8715558,31102612,1
222676966,162926098,1
222676966,162929984,1
222676966,222769652,1
162926098,162929984,1
230723344,153492688,1
165105476,1304260,1
165105476,162458154,1
135579544,140649168,1
24337094,225287358,1
24337094,64002602,1
221515998,231408586,1
221515998,231390712,1
221515998,221514542,1
221515998,231413462,1
221515998,221520732,1
231408586,231390712,1
231408586,221514542,1
231408586,231413462,1
231408586,221520732,1
231390712,221514542,1
231390712,231413462,1
231390712,221520732,1
221514542,231413462,1
221514542,221520732,1
231413462,221520732,1
208125416,156974330,1
67684898,111131552,1
234479694,234483758,1
234479694,234245222,1
26947434,187825544,1
26947434,80474458,1
187825544,80474458,1
123904982,64856170,1
183687944,195902392,1
183687944,199364800,1
195902392,199364800,1
195902392,183517244,1
56737310,182646432,1
56737310,95047888,1
56737310,182746294,1
182646432,95047888,1
182646432,118706674,1
182646432,182746294,1
235111656,69642592,1
73224242,99806460,1
73224242,26119932,1
99806460,26119932,1
235320410,119109530,1
49283132,55604956,1
70849218,10611588,1
70849218,73651692,1
70849218,13525498,1
70849218,69933618,1
10611588,73651692,1
10611588,13525498,1
10611588,69933618,1
73651692,13525498,1
73651692,69933618,1
13525498,69933618,1
53790558,64686806,1
53790558,41909474,1
53790558,185134114,1
53790558,108950532,1
53790558,120863916,1
53790558,120863760,1
53790558,80525728,1
53790558,53790306,1
64686806,41909474,1
64686806,185134114,1
64686806,108950532,1
64686806,120863916,1
64686806,120863760,1
64686806,80525728,1
64686806,108950672,1
41909474,185134114,1
41909474,108950532,1
41909474,120863916,1
41909474,120863760,1
41909474,80525728,1
41909474,119211936,1
41909474,78195156,1
41909474,58434616,1
41909474,58716392,1
41909474,53790306,1
185134114,108950532,1
185134114,120863916,1
185134114,120863760,1
185134114,80525728,1
108950532,120863916,1
108950532,120863760,1
108950532,80525728,1
120863916,120863760,1
120863916,80525728,1
120863760,80525728,1
62862332,16457882,1
62862332,26455742,1
72466260,111797224,1
199811432,43385762,1
199811432,9301412,1
199811432,43383448,1
43385762,9301412,1
43385762,43389642,1
43385762,17411442,1
43385762,43383448,1
199985810,16971778,1
199985810,15842224,1
16971778,15842224,1
27646704,33678520,1
27646704,46485900,1
27646704,58401862,1
81172868,24074050,1
19253254,12976140,1
17905118,39468654,1
17905118,20592420,1
39468654,20592420,1
232399812,230559736,1
115143412,119023532,1
115143412,113422696,1
115143412,100814422,1
115143412,113422252,1
115143412,133041580,1
115143412,40919428,1
119023532,113422696,1
119023532,100814422,1
119023532,113422252,1
113422696,100814422,1
113422696,113422252,1
100814422,113422252,1
100814422,133041580,1
100814422,40919428,1
12373840,32622184,1
15652172,13189466,1
15652172,185425720,1
15652172,18341868,1
24962096,25054136,1
28243664,2745412,1
8473514,5881368,1
8473514,19860744,1
49260998,52202488,1
57915730,127885576,1
57915730,95984426,1
57915730,156343268,1
57915730,151510692,1
127885576,95984426,1
127885576,156343268,1
127885576,151510692,1
95984426,156343268,1
27164708,42010724,1
27164708,106432714,1
29514834,32396152,1
9671156,21578270,1
9671156,122469442,1
57632612,120662782,1
57632612,89368758,1
57632612,52873372,1
33453238,38798916,1
1607416,56549414,1
1607416,235449984,1
34116682,15977376,1
8697836,160522812,1
30846246,35971720,1
70491382,204813936,1
70491382,103383202,1
70491382,196295922,1
16059040,33250320,1
16059040,27573706,1
16059040,20224198,1
133283562,79907146,1
41567514,27622664,1
41567514,77507828,1
18660776,26884062,1
18660776,6235230,1
62523678,153599500,1
8803334,17123052,1
8803334,37570830,1
16968578,18777966,1
16968578,13926216,1
18777966,13926216,1
18777966,18858580,1
18777966,78561334,1
18777966,102473642,1
117718138,137213272,1
181607638,7636030,1
53808104,19467098,1
185629334,101197772,1
185629334,148283148,1
1844498,37864202,1
1844498,47786922,1
1844498,58676736,1
37864202,47786922,1
27704816,12791704,1
27704816,76333876,1
20224448,28176832,1
